Condo Name (ID),Address,Status,Last Update,Request Received Date,Review Completion Date,id,detail_uri,index,lob_data_address_line1,lob_data_address_line2,lob_data_address_city,lob_data_address_state,lob_data_address_zip,lob_data_address_country,lob_data_object,lob_data_message
BUENA VISTA,1003 W BUENA AVE CHICAGO IL 60613 COOK,Accepted Without Conditions,Unavailable,06/05/2013,06/27/2013,002239,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_501127&_requestid=816752,7,1003 W BUENA AVE,"",CHICAGO,IL,60613-6402,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
BURNHAM PARK PLAZA,CHICAGO IL 60605 COOK,HUD Accepted,Unavailable,05/28/2009,06/02/2009,IL0858,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_425303&_requestid=816752,7,,,,,,,,
BURWOOD,2625 N BURLING CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000363,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288409&_requestid=816752,7,2625 N BURLING ST,"",CHICAGO,IL,60614-1513,US,address,
BYRON,1014-50 W BYRON CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000469,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288513&_requestid=816752,7,1014 W BYRON ST # 50,"",CHICAGO,IL,60613-2910,US,address,
CALIFORNIA PARK,4056 N CALIFORNIA AVENUE CHICAGO IL 60618 COOK,Accepted Without Conditions,Unavailable,01/16/2014,01/16/2014,002274,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_511248&_requestid=816752,7,4056 N CALIFORNIA AVE,"",CHICAGO,IL,60618-2721,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
CAMPBELL CROSSING,CONDOMINIUM CHICAGO IL 60625 COOK,Accepted Without Conditions,Unavailable,04/20/2015,05/08/2015,002385,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_535291&_requestid=816752,7,,,,,,,,
CAMPBELL/WESTERN,CONDO CHICAGO IL 60602 COOK,Accepted Without Conditions,Unavailable,03/10/2016,03/15/2016,002474,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_555891&_requestid=816752,7,,,,,,,,
CARL SANDBURG VILLAGE,CHICAGO IL 60610 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,002054,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_290023&_requestid=816752,7,,,,,,,,
CATALPA COURTS,CHICAGO IL 60640 COOK,Accepted Without Conditions,Unavailable,10/12/2012,10/22/2012,001349,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_489125&_requestid=816752,7,,,,,,,,
CATALPA GARDENS,CHICAGO IL 60640 COOK,HUD Accepted,Unavailable,03/31/2011,03/31/2011,000021,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_464763&_requestid=816752,7,,,,,,,,
CATALPA SQUARE,CHICAGO IL 60625 COOK,HUD Accepted,Unavailable,11/15/2010,Unavailable,IL1223,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_458903&_requestid=816752,7,,,,,,,,
CATHERINE WOODS,CHICAGO IL 60656 COOK,Accepted Without Conditions,Unavailable,02/06/2012,Unavailable,000096,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_477504&_requestid=816752,7,,,,,,,,
CENTENNIAL,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000910,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288942&_requestid=816752,7,,,,,,,,
CHANDLER,ASSOCIATION CHICAGO IL 60601 COOK,Accepted Without Conditions,Unavailable,03/05/2014,03/31/2014,002286,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_513245&_requestid=816752,7,,,,,,,,
CHAPPEL COURT,7020-22 S CHAPPEL CHICAGO IL 60607 -  0000,Accepted With Conditions,Unavailable,Unavailable,Unavailable,000475,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288519&_requestid=816752,7,7020 S CHAPPEL AVE # 22,"",CHICAGO,IL,60649-5506,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
CHASE WOLCOTT,CHICAGO IL 60626 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,010006,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_290139&_requestid=816752,7,,,,,,,,
CHATEAU BEAUVAIS,CHICAGO IL 60607 -  0000,Accepted With Conditions,Unavailable,Unavailable,Unavailable,000780,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288813&_requestid=816752,7,,,,,,,,
CHATHAM UNION,8230-32 S MICHIGAN CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000365,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288411&_requestid=816752,7,8230 S MICHIGAN AVE # 32,"",CHICAGO,IL,60619-4716,US,address,
CHESS LOFTS,CONDOMINIUM CHICAGO IL 60616 COOK,HUD Accepted,Unavailable,12/16/2010,Unavailable,000002,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_460363&_requestid=816752,7,,,,,,,,
CHESTERFIELD ON TOUHY,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000520,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288563&_requestid=816752,7,,,,,,,,
CHESTNUT RIDGE UNIT NO 14,6624 W 64TH PL CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,001708,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_289686&_requestid=816752,7,6624 W 64TH PL,"",CHICAGO,IL,60638-4938,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
